Policy No,Policy Sys Id,IDX,Amt,
P-4000-90-2026-00340,3616133,0,1.10,
P-3200-90-2026-00698,3615606,0,1.10,
P-4006-91-2026-00155,3615784,0,1.10,
P-3200-90-2026-00779,3616312,0,1.10,
P-2400-90-2026-00819,3616370,0,1.10,
P-3200-90-2026-00766,3616201,0,1.10,
P-9061-91-2026-00167,3615686,0,1.10,
P-1400-90-2026-00073,3615540,0,1.10,
P-3800-90-2026-00253,3615713,0,1.10,
P-1453-90-2026-00011,3615253,0,1.10,
P-3800-90-2026-00252,3615682,0,1.10,
P-2400-91-2026-00100,3615872,0,1.10,
P-4000-90-2026-00305,3615001,0,1.10,
P-1488-92-2026-00056,3615991,0,1.10,
P-1411-90-2026-00177,3615544,0,1.10,
P-3205-91-2026-00025,3615183,0,1.10,
P-3200-90-2026-00783,3616349,0,1.10,
P-1200-91-2026-00121,3615563,0,1.10,
P-4200-90-2026-00363,3615363,0,1.10,
P-4200-90-2026-00346,3615144,0,1.10,
P-8000-91-2026-00062,3615378,0,1.70,
P-2407-90-2026-00142,3615734,0,1.10,
P-4000-90-2026-00320,3615482,0,1.10,
P-2400-90-2026-00810,3616165,0,1.10,
P-2400-90-2026-00781,3615728,0,1.10,
P-1492-90-2026-00050,3615804,0,1.10,
P-2403-90-2026-00157,3615783,0,1.10,
P-1488-90-2026-00137,3615930,0,1.10,
P-4202-90-2026-00118,3615166,0,1.10,
P-3200-90-2026-00778,3616291,0,1.10,
P-1200-91-2026-00120,3615494,0,1.10,
P-3400-90-2026-00134,3615844,0,1.10,
P-3200-90-2026-00754,3616008,0,1.10,
P-4200-90-2026-00365,3615428,0,1.10,
P-2400-90-2026-00751,3615080,0,1.70,
P-2400-90-2026-00788,3615881,0,1.10,
P-3400-90-2026-00128,3615381,0,1.70,
P-4000-90-2026-00342,3616236,0,1.10,
P-9070-90-2026-00042,3616392,0,1.10,
P-8000-90-2026-00066,3616202,0,1.70,
P-3800-90-2026-00262,3616237,0,1.10,
P-3600-90-2026-00150,3615148,0,1.70,
P-4000-90-2026-00313,3615344,0,1.10,
P-2400-90-2026-00739,3615020,0,1.10,
P-2407-90-2026-00141,3615696,0,1.70,
P-3600-91-2026-00017,3615522,0,1.10,
P-2301-90-2026-00062,3615613,0,1.10,
P-2301-91-2026-00021,3615756,0,1.10,
P-9068-90-2026-00032,3616054,0,1.10,
P-4202-90-2026-00119,3615594,0,1.10,
P-3200-90-2026-00760,3616163,0,1.10,
P-9061-90-2026-00090,3616047,0,1.10,
P-2202-90-2026-00167,3616388,0,1.10,
P-2400-90-2026-00786,3615851,0,1.10,
P-2400-90-2026-00815,3616224,0,1.10,
P-9093-90-2026-00019,3615297,0,1.10,
P-3200-90-2026-00684,3615234,0,1.10,
P-4200-90-2026-00358,3615304,0,1.10,
P-2301-90-2026-00057,3615079,0,1.10,
P-3800-90-2026-00245,3615307,0,1.10,
P-4200-90-2026-00404,3616579,0,1.10,
P-3900-90-2026-00043,3616979,0,1.10,
P-2400-90-2026-00832,3616503,0,1.10,
P-2202-90-2026-00173,3617153,0,1.10,
P-3211-90-2026-00239,3617158,0,1.10,
P-2406-90-2026-00042,3616875,0,1.10,
P-2400-90-2026-00873,3617227,0,1.10,
P-4203-90-2026-00138,3617179,0,1.10,
P-1400-90-2026-00096,3617289,0,1.70,
P-3600-90-2026-00180,3617184,0,1.70,
P-1411-90-2026-00200,3616675,0,1.10,
P-2403-90-2026-00166,3616726,0,1.10,
P-3211-90-2026-00235,3616792,0,1.10,
P-2400-90-2026-00894,3617558,0,1.10,
P-2403-90-2026-00180,3617543,0,1.10,
P-1411-90-2026-00199,3616631,0,1.10,
P-1492-91-2026-00029,3616807,0,1.10,
P-3211-91-2026-00166,3616458,0,1.10,
P-9086-92-2026-00011,3617286,0,1.10,
P-1411-90-2026-00195,3616509,0,1.10,
P-9076-90-2026-00034,3616419,0,1.10,
P-3211-91-2026-00172,3616861,0,1.10,
P-2200-90-2026-00179,3616707,0,1.10,
P-9076-90-2026-00042,3616552,0,1.10,
P-9071-90-2026-00018,3616736,0,1.10,
P-1200-90-2026-00556,3617034,0,1.10,
P-1477-90-2026-00075,3616679,0,1.10,
P-9071-90-2026-00021,3617570,0,1.10,
P-2301-90-2026-00073,3617349,0,1.70,
P-3211-90-2026-00237,3617061,0,1.10,
P-8069-96-2025-00003,3409314,27,1.10,
P-3901-90-2026-00029,3616536,0,1.10,
P-2200-90-2026-00177,3616688,0,1.10,
P-9068-90-2026-00034,3616624,0,1.10,
P-4006-90-2026-00110,3617120,0,1.10,
P-2200-90-2026-00200,3617262,0,1.10,
P-1411-90-2026-00201,3616822,0,1.10,
P-1474-90-2026-00051,3616947,0,1.10,
P-2200-90-2026-00187,3616913,0,1.10,
P-4203-90-2026-00137,3617044,0,1.10,
P-3901-90-2026-00030,3616570,0,1.10,
P-2400-90-2026-00876,3617313,0,1.10,
P-4000-90-2026-00357,3616974,0,1.10,
P-1452-90-2026-00056,3617496,0,1.10,
P-2200-90-2026-00194,3617059,0,1.10,
P-2301-90-2026-00072,3617189,0,1.10,
P-4006-91-2026-00180,3617190,0,1.10,
P-1200-90-2026-00576,3617265,0,1.10,
P-4200-90-2026-00419,3617063,0,1.10,
P-2403-90-2026-00168,3616887,0,1.10,
P-4200-90-2026-00433,3617436,0,1.10,
P-2200-90-2026-00192,3617049,0,1.10,
P-9086-90-2026-00112,3616548,0,1.10,
P-2400-90-2026-00890,3617475,0,1.10,
P-2301-90-2026-00071,3617198,0,1.10,
P-1200-90-2026-00581,3617305,0,1.10,
P-1200-90-2026-00588,3617400,0,1.10,
P-2403-90-2026-00164,3616667,0,1.10,
P-3205-90-2026-00078,3617052,0,1.10,
P-2403-90-2026-00165,3616697,0,1.10,
P-1200-92-2026-00052,3616866,0,1.10,
P-2406-92-2026-00016,3616710,0,1.10,
P-2200-90-2026-00185,3616839,0,1.10,
P-1200-90-2026-00591,3617431,0,1.10,
P-1411-90-2026-00209,3617204,0,1.10,
P-1200-90-2026-00522,3616489,0,1.10,
P-2400-90-2026-00893,3617557,0,1.10,
P-4000-90-2026-00370,3617316,0,1.10,
P-1200-90-2026-00546,3616922,0,1.10,
P-9082-90-2026-00020,3617577,0,1.10,
P-3800-90-2026-00278,3617236,0,1.10,
P-8069-97-2026-00002,3607020,2,1.10,
P-2604-90-2026-00079,3616507,0,1.10,
P-3211-90-2026-00238,3617100,0,1.10,
P-3400-90-2026-00140,3616542,0,1.10,
P-3400-90-2026-00145,3616868,0,1.70,
P-8072-90-2026-00027,3617151,0,1.10,
P-3400-90-2026-00156,3617108,0,1.10,
P-2400-90-2026-00889,3617473,0,1.10,
P-2400-90-2026-00857,3616833,0,1.10,
P-2400-90-2026-00882,3617335,0,1.10,
P-4000-90-2026-00371,3617311,0,1.10,
P-3200-90-2026-00819,3617126,0,1.10,
P-3200-90-2026-00818,3617094,0,1.10,
P-9077-90-2026-00041,3617088,0,1.10,
P-9077-91-2026-00018,3617672,0,1.10,
P-1200-90-2026-00595,3617638,0,1.10,
P-1488-90-2026-00151,3617663,0,1.10,
P-2400-90-2026-00899,3617622,0,1.10,
P-4005-90-2026-00072,3617591,0,1.10,
P-2400-90-2026-00900,3617608,0,1.10,
P-2604-91-2026-00010,3617612,0,1.10,
P-2202-90-2026-00182,3617632,0,1.70,
P-9068-90-2026-00038,3617604,0,1.10,
P-4005-90-2026-00074,3618008,0,1.10,
P-9061-91-2026-00189,3618005,0,1.10,
P-1492-90-2026-00062,3617902,0,1.10,
P-3211-90-2026-00257,3617776,0,1.10,
P-4203-90-2026-00151,3617832,0,1.10,
P-9068-90-2026-00040,3617831,0,1.10,
P-9086-90-2026-00125,3617985,0,1.10,
P-1453-90-2026-00016,3618034,0,1.10,
P-2400-90-2026-00933,3618015,0,1.70,
P-2202-90-2026-00201,3617898,0,1.10,
P-2408-90-2026-00151,3617706,0,1.10,
P-3211-90-2026-00264,3617863,0,1.10,
P-9061-91-2026-00188,3617998,0,1.10,
P-9071-90-2026-00027,3617800,0,1.10,
P-2403-92-2026-00068,3617929,0,1.10,
P-1452-90-2026-00060,3617771,0,1.10,
P-1411-90-2026-00219,3617865,0,1.10,
P-2407-90-2026-00176,3617975,0,1.10,
P-3211-90-2026-00268,3617911,0,1.10,
P-2400-90-2026-00912,3617740,0,1.10,
P-2202-90-2026-00196,3617849,0,1.10,
P-2400-90-2026-00913,3617756,0,1.70,
P-2403-90-2026-00189,3617747,0,1.10,
P-2604-90-2026-00094,3617739,0,1.10,
P-2403-90-2026-00191,3617857,0,1.10,
P-1200-90-2026-00598,3617973,0,1.10,
P-2400-90-2026-00910,3617721,0,1.10,
P-4000-90-2026-00406,3618618,0,1.10,
P-4200-90-2026-00439,3618136,0,1.10,
P-2400-90-2026-00954,3618293,0,1.10,
P-3205-90-2026-00089,3618688,0,1.10,
P-4200-90-2026-00462,3618682,0,1.10,
P-2202-90-2026-00227,3619426,0,1.10,
P-1488-91-2026-00188,3618473,0,1.10,
P-1488-91-2026-00189,3618858,0,1.10,
P-1411-90-2026-00245,3619605,0,1.10,
P-1200-90-2026-00656,3619321,0,1.10,
P-4400-90-2026-00222,3619291,0,1.10,
P-9061-91-2026-00197,3618050,0,1.10,
P-1492-90-2026-00064,3618364,0,1.10,
P-1400-90-2026-00110,3619155,0,1.10,
P-2408-90-2026-00170,3619502,0,1.10,
P-4006-90-2026-00127,3618514,0,1.10,
P-8000-90-2026-00086,3619431,0,1.70,
P-3200-90-2026-00848,3618271,0,1.10,
P-3603-90-2026-00064,3618207,0,1.10,
P-9061-91-2026-00215,3618947,0,1.10,
P-9061-91-2026-00203,3618344,0,1.10,
P-1400-90-2026-00108,3618761,0,1.10,
P-1200-90-2026-00635,3618965,0,1.10,
P-9077-90-2026-00050,3618847,0,1.10,
P-2400-90-2026-01059,3619668,0,1.10,
P-3800-90-2026-00301,3618493,0,1.10,
P-4202-90-2026-00144,3618362,0,1.10,
P-9077-90-2026-00052,3619240,0,1.10,
P-1488-90-2026-00162,3618741,0,1.10,
P-2600-90-2026-00133,3618132,0,1.10,
P-4000-90-2026-00388,3618226,0,1.10,
P-2200-90-2026-00216,3618793,0,1.10,
P-4000-90-2026-00384,3618139,0,1.10,
P-3800-90-2026-00300,3618406,0,1.10,
P-3600-90-2026-00205,3618941,0,1.70,
P-3200-90-2026-00853,3618421,0,1.10,
P-2405-90-2026-00058,3619552,0,1.10,
P-2400-90-2026-00983,3618712,0,1.10,
P-3205-90-2026-00093,3619512,0,1.10,
P-4006-91-2026-00219,3619528,0,1.10,
P-2400-90-2026-01002,3618977,0,1.10,
P-4200-90-2026-00442,3618176,0,1.10,
P-3400-90-2026-00168,3618843,0,1.70,
P-2604-90-2026-00107,3619270,0,1.10,
P-4005-90-2026-00090,3619026,0,1.10,
P-1474-91-2026-00025,3619142,0,1.70,
P-8000-90-2026-00076,3618324,0,1.70,
P-9077-91-2026-00024,3618026,0,1.10,
P-4005-90-2026-00078,3618251,0,1.10,
P-3600-90-2026-00217,3619477,0,1.70,
P-2200-90-2026-00209,3618597,0,1.10,
P-3200-90-2026-00884,3619297,0,1.10,
P-4202-90-2026-00149,3618890,0,1.10,
P-2600-90-2026-00137,3618279,0,1.10,
P-2403-90-2026-00208,3618802,0,1.10,
P-9061-91-2026-00219,3619192,0,1.10,
P-2301-90-2026-00081,3618349,0,1.10,
P-3200-90-2026-00843,3618246,0,1.10,
P-2202-90-2026-00222,3618942,0,1.70,
P-1200-90-2026-00614,3618553,0,1.10,
P-3800-90-2026-00318,3619427,0,1.10,
P-4000-90-2026-00394,3618395,0,1.10,
P-2400-92-2026-00139,3618702,0,1.10,
P-1200-90-2026-00672,3619535,0,1.10,
P-2400-90-2026-00950,3618243,0,1.10,
P-2604-90-2026-00106,3619222,0,1.10,
P-3200-90-2026-00895,3619461,0,1.10,
P-4000-90-2026-00411,3618767,0,1.10,
P-9070-90-2026-00049,3618827,0,1.10,
P-1200-90-2026-00653,3619238,0,1.10,
P-9061-91-2026-00218,3619134,0,1.10,
P-2407-90-2026-00187,3619077,0,1.70,
P-3800-90-2026-00308,3618932,0,1.10,
P-3800-90-2026-00293,3618160,0,1.10,
P-1488-91-2026-00191,3619351,0,1.10,
P-2400-90-2026-00986,3618772,0,1.10,
P-2400-90-2026-00960,3618367,0,1.10,
P-9086-91-2026-00034,3618737,0,1.10,
P-4400-90-2026-00200,3618418,0,1.10,
P-9061-90-2026-00118,3618730,0,1.10,
P-4005-90-2026-00089,3619013,0,1.10,
P-4006-90-2026-00135,3619093,0,1.10,
P-3901-90-2026-00037,3618072,0,1.10,
P-2407-90-2026-00180,3618573,0,1.70,
P-2000-90-2026-00183,3618675,0,1.10,
P-3205-90-2026-00092,3619340,0,1.10,
P-4200-90-2026-00496,3619463,0,1.10,
P-4000-91-2026-00029,3619124,0,1.10,
P-9068-90-2026-00044,3618057,0,1.10,
P-1452-90-2026-00062,3618085,0,1.10,
P-2000-90-2026-00186,3618800,0,1.10,
P-3205-92-2026-00089,3619660,0,1.10,
P-2600-90-2026-00134,3618133,0,1.10,
P-2000-90-2026-00173,3618155,0,1.10,
P-4000-90-2026-00421,3619058,0,1.10,
P-2200-90-2026-00208,3618522,0,1.10,
P-8004-92-2026-00004,3618846,0,1.70,
P-9086-90-2026-00128,3618975,0,1.10,
P-1400-92-2026-00049,3619094,0,1.10,
P-3901-90-2026-00038,3618122,0,1.10,
P-2400-90-2026-00970,3618567,0,1.10,
P-3200-90-2026-00869,3618783,0,1.10,
P-3200-90-2026-00904,3619533,0,1.10,
P-4200-90-2026-00483,3619085,0,1.10,
P-3211-90-2026-00295,3619618,0,1.10,
P-4200-90-2026-00455,3618465,0,1.10,
P-2200-90-2026-00228,3619358,0,1.10,
P-1411-90-2026-00239,3619538,0,1.10,
P-3211-90-2026-00275,3618611,0,1.10,
P-3200-90-2026-00876,3619067,0,1.10,
P-4400-90-2026-00199,3618392,0,1.10,
P-9061-91-2026-00216,3619030,0,1.10,
P-2301-92-2026-00070,3618501,0,1.10,
P-3200-90-2026-00877,3619107,0,1.10,
P-9102-90-2026-00012,3619346,0,1.10,
P-1200-90-2026-00668,3619449,0,1.10,
P-3211-90-2026-00291,3619556,0,1.10,
P-3200-90-2026-00914,3619604,0,1.10,
P-4203-90-2026-00155,3618067,0,1.10,
P-2407-90-2026-00179,3618523,0,1.70,
P-4400-90-2026-00216,3618973,0,1.10,
P-2409-90-2026-00031,3618342,0,1.10,
P-4200-90-2026-00459,3618602,0,1.10,
P-2202-91-2026-00057,3618494,0,1.70,
P-4000-90-2026-00405,3618609,0,1.10,
P-2000-91-2026-00005,3618601,0,1.10,
P-4200-90-2026-00456,3618528,0,1.10,
P-1200-90-2026-00630,3618925,0,1.10,
P-4000-90-2026-00423,3619225,0,1.10,
P-3200-90-2026-00850,3618335,0,1.10,
P-3800-90-2026-00315,3619239,0,1.10,
P-4202-90-2026-00143,3618196,0,1.70,
P-3200-90-2026-00887,3619337,0,1.10,
P-2400-90-2026-00939,3618097,0,1.10,
P-4006-90-2026-00131,3618957,0,1.10,
P-2400-90-2026-00952,3618277,0,1.10,
P-1200-90-2026-00632,3618928,0,1.10,
P-4203-90-2026-00185,3620722,0,1.10,
P-3211-90-2026-00307,3620856,0,1.10,
P-2200-90-2026-00245,3620202,0,1.10,
P-1200-90-2026-00680,3619926,0,1.10,
P-4203-90-2026-00178,3620193,0,1.10,
P-4005-90-2026-00095,3620209,0,1.10,
P-4000-90-2026-00454,3620646,0,1.10,
P-9076-90-2026-00051,3620993,0,1.10,
P-8061-91-2026-00010,3620069,0,1.10,
P-4203-90-2026-00176,3619904,0,1.10,
P-9093-92-2026-00013,3620182,0,1.10,
P-2406-90-2026-00059,3620124,0,1.10,
P-1488-90-2026-00192,3620684,0,1.10,
P-3600-90-2026-00236,3620792,0,1.70,
P-9061-90-2026-00135,3620475,0,1.10,
P-3901-92-2026-00011,3620288,0,1.10,
P-3600-90-2026-00235,3620767,0,1.70,
P-2406-90-2026-00058,3620060,0,1.10,
P-1488-90-2026-00182,3620420,0,1.70,
P-1488-90-2026-00181,3620388,0,1.10,
P-2408-90-2026-00188,3620961,0,1.10,
P-2604-90-2026-00116,3620656,0,1.10,
P-3800-90-2026-00328,3620188,0,1.10,
P-2400-90-2026-01073,3619855,0,1.10,
P-4000-90-2026-00432,3619797,0,1.10,
P-2400-90-2026-01084,3620004,0,1.10,
P-9075-90-2026-00074,3620165,0,1.10,
P-2600-90-2026-00153,3619897,0,1.10,
P-4202-90-2026-00165,3620663,0,1.70,
P-1200-90-2026-00688,3620170,0,1.10,
P-4006-91-2026-00245,3620927,0,1.10,
P-4000-90-2026-00440,3619991,0,1.10,
P-1477-90-2026-00099,3619802,0,1.10,
P-4005-90-2026-00096,3620270,0,1.10,
P-2405-90-2026-00062,3620551,0,1.10,
P-9086-90-2026-00141,3620744,0,1.10,
P-3603-90-2026-00076,3620529,0,1.10,
P-3600-90-2026-00233,3620597,0,1.10,
P-3800-90-2026-00343,3620892,0,1.10,
P-3400-92-2026-00026,3620014,0,1.10,
P-3603-90-2026-00074,3620446,0,1.10,
P-2400-90-2026-01127,3620651,0,1.10,
P-2202-90-2026-00239,3620074,0,1.10,
P-8000-91-2026-00085,3620785,0,1.70,
P-1488-91-2026-00200,3620975,0,1.10,
P-1411-90-2026-00255,3620503,0,1.10,
P-3200-90-2026-00938,3619860,0,1.10,
P-1488-90-2026-00180,3620379,0,1.10,
P-3200-90-2026-00964,3620431,0,1.10,
P-1200-90-2026-00685,3620030,0,1.10,
P-3800-90-2026-00326,3620034,0,1.10,
P-1200-90-2026-00703,3620391,0,1.10,
P-2400-90-2026-01124,3620666,0,1.10,
P-9068-90-2026-00050,3620418,0,1.10,
P-1474-90-2026-00061,3619771,0,1.10,
P-3400-90-2026-00186,3620652,0,1.10,
P-4202-90-2026-00162,3619944,0,1.10,
P-9061-98-2026-00003,3616094,0,4.40,
P-4400-90-2026-00233,3619877,0,1.10,
P-3200-90-2026-00996,3620941,0,1.10,
P-3200-90-2026-00937,3619809,0,1.10,
P-2400-90-2026-01092,3620158,0,1.10,
P-3200-90-2026-00947,3620116,0,1.10,
P-4200-90-2026-00520,3620607,0,1.10,
P-9061-91-2026-00237,3620807,0,1.10,
P-3600-90-2026-00230,3620387,0,1.70,
P-1200-90-2026-00684,3620005,0,1.10,
P-4006-90-2026-00143,3620020,0,1.10,
P-2202-90-2026-00245,3620616,0,1.10,
P-4006-92-2026-00078,3621007,0,1.10,
P-3901-90-2026-00045,3619989,0,1.10,
P-2600-90-2026-00151,3619731,0,1.10,
P-2408-90-2026-00181,3620080,0,1.10,
P-3800-90-2026-00334,3620358,0,1.10,
P-4400-90-2026-00234,3620085,0,1.10,
P-3800-90-2026-00330,3620265,0,1.10,
P-3200-90-2026-00968,3620534,0,1.10,
P-2400-90-2026-01080,3619951,0,1.10,
P-2403-90-2026-00234,3620965,0,1.10,
P-3200-90-2026-00962,3620386,0,1.10,
P-1477-90-2026-00108,3620567,0,1.10,
P-4200-90-2026-00525,3620791,0,1.10,
P-1400-90-2026-00113,3619693,0,1.70,
P-1452-90-2026-00067,3619683,0,1.10,
P-2301-90-2026-00100,3621371,0,1.70,
P-3200-90-2026-01042,3622215,0,1.10,
P-1200-90-2026-00792,3622110,0,1.10,
P-4203-90-2026-00210,3622430,0,1.10,
P-1477-90-2026-00125,3621884,0,1.10,
P-8000-90-2026-00104,3622151,0,1.70,
P-4000-90-2026-00487,3622114,0,1.10,
P-1200-90-2026-00797,3622185,0,1.10,
P-8069-96-2026-00002,3607030,23,2.20,
P-3200-91-2026-00093,3621702,0,1.10,
P-9086-90-2026-00157,3622306,0,1.10,
P-1200-90-2026-00803,3622226,0,1.10,
P-1200-90-2026-00773,3621932,0,1.10,
P-2604-90-2026-00124,3622143,0,1.10,
P-2000-90-2026-00219,3621450,0,1.10,
P-8000-90-2026-00102,3621551,0,1.70,
P-9086-90-2026-00158,3622344,0,1.10,
P-3600-90-2026-00251,3622140,0,1.70,
P-1411-91-2026-00039,3621163,0,1.70,
P-3200-90-2026-01038,3622132,0,1.10,
P-4400-92-2026-00142,3621652,0,1.10,
P-1200-90-2026-00756,3621688,0,1.10,
P-4006-90-2026-00170,3622043,0,1.10,
P-1200-90-2026-00781,3621947,0,1.10,
P-4000-90-2026-00490,3622196,0,1.10,
P-3200-90-2026-01031,3622008,0,1.10,
P-2200-90-2026-00276,3621767,0,1.10,
P-3200-90-2026-01058,3622361,0,1.10,
P-2202-90-2026-00256,3621559,0,1.70,
P-2301-90-2026-00102,3621414,0,1.10,
P-4006-90-2026-00156,3621036,0,1.10,
P-2403-92-2026-00080,3621065,0,1.10,
P-3400-97-2025-00004,3313517,56,23.10,
P-8067-91-2026-00064,3622352,0,1.10,
P-9061-90-2026-00156,3621595,0,1.10,
P-3200-90-2026-01060,3622389,0,1.10,
P-1411-91-2026-00041,3621963,0,1.10,
P-3200-90-2026-01052,3622276,0,1.10,
P-2400-90-2026-01198,3621890,0,1.10,
P-3200-90-2026-01039,3622131,0,1.10,
P-3400-90-2026-00194,3621761,0,1.10,
P-9076-90-2026-00055,3622053,0,1.10,
P-2408-90-2026-00196,3622277,0,1.10,
P-3200-90-2026-01056,3622338,0,1.10,
P-2301-90-2026-00111,3622217,0,1.10,
P-2214-90-2026-00066,3621117,0,1.10,
P-3205-91-2026-00037,3622162,0,1.10,
P-3800-90-2026-00363,3622155,0,1.10,
P-1411-90-2026-00275,3622293,0,1.10,
P-1474-90-2026-00072,3621772,0,1.10,
P-2400-90-2026-01148,3621095,0,1.10,
P-3800-90-2026-00355,3621823,0,1.70,
P-2000-91-2026-00010,3621131,0,1.10,
P-4200-90-2026-00542,3621430,0,1.10,
P-2202-92-2026-00185,3622029,0,1.70,
P-2403-90-2026-00257,3622283,0,1.10,
P-7136-90-2026-00002,3622170,0,1.10,
P-3200-90-2026-01021,3621760,0,1.10,
P-8035-90-2026-00041,3621527,0,1.10,
P-9097-90-2026-00071,3622393,0,1.10,
P-1200-90-2026-00750,3621416,0,1.10,
P-3600-90-2026-00241,3621317,0,1.70,
P-4200-90-2026-00538,3621342,0,1.10,
P-8069-95-2026-00001,3607293,0,4.40,
P-1200-90-2026-00774,3621952,0,1.10,
P-4000-90-2026-00474,3621755,0,1.10,
P-3211-90-2026-00331,3622134,0,1.10,
P-4200-90-2026-00531,3621054,0,1.10,
P-1453-90-2026-00022,3621217,0,1.10,
P-1000-96-2025-00007,3376675,20,1.10,
P-2400-90-2026-01159,3621230,0,1.10,
P-2406-90-2026-00064,3621787,0,1.10,
P-3600-90-2026-00248,3621606,0,1.70,
P-4006-90-2026-00174,3622159,0,1.10,
P-2403-90-2026-00260,3622355,0,1.10,
P-4200-90-2026-00562,3621860,0,1.10,
P-3200-90-2026-01051,3622245,0,1.10,
P-1411-92-2026-00112,3622288,0,1.10,
P-2000-90-2026-00213,3621048,0,1.10,
P-1488-90-2026-00197,3621219,0,1.10,
P-9061-91-2026-00255,3621840,0,1.10,
P-2301-90-2026-00104,3621504,0,1.10,
P-2200-90-2026-00274,3621757,0,1.10,
P-1200-91-2026-00172,3621233,0,1.70,
P-2301-90-2026-00109,3621631,0,1.10,
P-1400-90-2026-00122,3621021,0,1.70,
P-4006-90-2026-00169,3622014,0,1.10,
P-9077-90-2026-00060,3622289,0,1.10,
P-1488-91-2026-00213,3622018,0,1.70,
P-2400-90-2026-01186,3621711,0,1.10,
P-1411-90-2026-00272,3621538,0,1.10,
P-9075-91-2026-00037,3622107,0,1.10,
P-4006-93-2026-00031,3622373,0,1.10,
P-9071-90-2026-00030,3621943,0,1.10,
P-2403-90-2026-00265,3622384,0,1.10,
P-3205-90-2026-00106,3621987,0,1.10,
P-3800-90-2026-00354,3621756,0,1.10,
P-3600-90-2026-00238,3621160,0,1.70,
P-3400-90-2026-00196,3621830,0,1.10,
P-3200-90-2026-01132,3623811,0,1.10,
P-2400-92-2026-00172,3622496,0,1.10,
P-4200-90-2026-00609,3623326,0,1.10,
P-1411-90-2026-00295,3623180,0,1.10,
P-4000-90-2026-00501,3622649,0,1.10,
P-2604-90-2026-00137,3623834,0,1.10,
P-8004-91-2026-00021,3622719,0,1.70,
P-9097-90-2026-00073,3623104,0,1.10,
P-2403-90-2026-00281,3623395,0,1.10,
P-3200-90-2026-01124,3623657,0,1.10,
P-4202-90-2026-00213,3623166,0,1.10,
P-1200-91-2026-00202,3623643,0,1.10,
P-2202-90-2026-00294,3623854,0,1.10,
P-2200-90-2026-00313,3623616,0,1.10,
P-4006-93-2026-00028,3622037,0,1.70,
P-1453-90-2026-00025,3622511,0,1.10,
P-1200-91-2026-00189,3622792,0,1.10,
P-2400-90-2026-01316,3623636,0,1.10,
P-9078-90-2026-00012,3623803,0,1.10,
P-2400-90-2026-01285,3623323,0,1.10,
P-1488-90-2026-00217,3622969,0,1.10,
P-2202-90-2026-00278,3623264,0,1.10,
P-2408-90-2026-00205,3622834,0,1.10,
P-3800-90-2026-00397,3623591,0,1.10,
P-9086-90-2026-00166,3623604,0,1.10,
P-3211-90-2026-00362,3623374,0,1.10,
P-4000-90-2026-00513,3622988,0,1.10,
P-4200-90-2026-00589,3622696,0,1.10,
P-2405-90-2026-00069,3623306,0,1.10,
P-3200-90-2026-01104,3623225,0,1.10,
P-9068-90-2026-00061,3623753,0,1.10,
P-2600-90-2026-00184,3623427,0,1.10,
P-3211-90-2026-00366,3623634,0,1.10,
P-1411-90-2026-00303,3623350,0,1.10,
P-9086-91-2026-00044,3622005,0,1.10,
P-4200-90-2026-00611,3623333,0,1.10,
P-2400-90-2026-01343,3623702,0,1.10,
P-2200-90-2026-00310,3623559,0,1.10,
P-9078-90-2026-00011,3623786,0,1.10,
P-1477-90-2026-00135,3623816,0,1.10,
P-3200-90-2026-01076,3622716,0,1.10,
P-8067-90-2026-00005,3623001,0,1.10,
P-9070-90-2026-00055,3623709,0,1.10,
P-2400-90-2026-01254,3622803,0,1.10,
P-3200-91-2026-00106,3623488,0,1.10,
P-1488-91-2026-00224,3623656,0,1.10,
P-4200-90-2026-00606,3623171,0,1.10,
P-9061-91-2026-00267,3622469,0,1.10,
P-1411-90-2026-00290,3622765,0,1.10,
P-3600-90-2026-00260,3622709,0,1.70,
P-2407-90-2026-00249,3622673,0,1.10,
P-3800-90-2026-00386,3623125,0,1.10,
P-2400-90-2026-01256,3622843,0,1.10,
P-3200-90-2026-01068,3622499,0,1.10,
P-4200-90-2026-00602,3622985,0,1.10,
P-4400-90-2026-00277,3622625,0,1.10,
P-3603-90-2026-00090,3622731,0,1.10,
P-1200-90-2026-00811,3622527,0,1.10,
P-3205-90-2026-00111,3622494,0,1.10,
P-4000-90-2026-00503,3622742,0,1.10,
P-1200-90-2026-00830,3622978,0,1.10,
P-3600-90-2026-00264,3622903,0,1.70,
P-2202-90-2026-00275,3623084,0,1.10,
P-1200-91-2026-00196,3623200,0,1.10,
P-2400-90-2026-01252,3622708,0,1.10,
P-1411-90-2026-00287,3622549,0,1.10,
P-2000-92-2026-00114,3621365,0,1.10,
P-9086-91-2026-00047,3622518,0,1.10,
P-9061-90-2026-00160,3622539,0,1.10,
P-3800-90-2026-00372,3622640,0,1.10,
P-2200-90-2026-00303,3623227,0,1.10,
P-4006-91-2026-00263,3622401,0,1.70,
P-2214-90-2026-00075,3622699,0,1.10,
P-1200-90-2026-00815,3622636,0,1.10,
P-4005-90-2026-00106,3623105,0,1.10,
P-4006-90-2026-00193,3623263,0,1.10,
P-3200-90-2026-01095,3623143,0,1.10,
P-4202-90-2026-00208,3622981,0,1.10,
P-4200-90-2026-00591,3622736,0,1.10,
P-2200-90-2026-00309,3623507,0,1.10,
P-3800-90-2026-00367,3622479,0,1.10,
